source_file,type,difficulty,topic,question_stem,answer_options,correct_index,correct_text,explanation
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","Lauren is a 65 year old female who is on the surgical ward and is four days post-operative for a laparoscopic cholecystectomy. An intraoperative cholangiogram was not performed in this patient due to her contrast allergy. Whilst talking to Lauren on ward rounds, Lauren begins complaining of a sudden, pleuritic pain in the chest and shortness of breath. Examination reveals tachycardia and a blood pressure below her usual baseline. Your consultant asks you to immediately order the imaging investigation which will confirm this patient’s likely diagnosis whilst stabilisation attempts begin.
Which investigation will you order?","[""High-Resolution Chest CT"", ""CT Pulmonary Angiogram"", ""Erect Chest X-ray"", ""Ventilation/Perfusion Scan"", ""Oesophagogastroduodenoscopy""]",D,Ventilation/Perfusion Scan,"Jenny is likely suffering from a Pulmonary Embolism. Her age, pleuritic chest pain, shortness of breath, hypotension and tachycardia in the context of recent surgery point to venous thromboembolism. The key to this question is noting this patient’s contrast allergy. Typically, the first line investigation in suspected pulmonary embolism (once the patient is stabilised!) is CT Pulmonary Angiogram. However, this requires contrast and so is absolutely contraindicated in patients with a known contrast allergy.
Once this is confirmed (or even before if your clinical suspicion is high), treatment will consist of immediate anticoagulation in all cases and thrombolysis if the patient is unstable haemodynamically.
Distractors:
CT Pulmonary Angiogram – this is absolutely contraindicated in contrast allergy (as well as severe renal dysfunction) and so should not be used. In cases where this is not present, it would be first line for PE.
Erect Chest X-ray – this is best performed before a CTPA in order to rule out non-PE pathology, but is not the best investigation to confirm the diagnosis.
High Resolution Chest CT – this is the best investigation when there is parenchymal damage of the lung which may otherwise be hard to visualise, such as in interstitial lung disease.
Oesophagogastroduodenoscopy – this is largely unhelpful in evaluating respiratory pathology. If, for example, Lauren had a history of NSAID abuse, H. Pylori gastritis or known varices you may worry about an acute UGI bleed.
References:
https://www.racgp.org.au/afp/2013/september/pulmonary-embolism/"
3. Cardiology_Cardio_4.csv,Clinical,Easy,"[""Cardiology""]","A 68-year old man presents to hospital with sudden onset of chest palpitations 2 hours ago. He does not feel unwell and is not experiencing any chest pain. The man has a history of hypertension and previous alcohol abuse but is otherwise currently well. His only medication is ramipril for his hypertension.


On examination, he is tachycardic with a heart rate of 122bpm. Remaining vital signs are all within normal limits. His pulse is irregularly irregular and his ECG shows atrial fibrillation.


Using the attached table, calculate this man’s CHADS2-VASc score and therefore whether he should be anticoagulated.","[""Score = 0, no anticoagulation"", ""Score = 1, anticoagulation"", ""Score = 2, anticoagulation"", ""Score = 1, no anticoagulation"", ""Score = 2, no anticoagulation""]",C,"Score 2, anticoagulation",
3. Cardiology_Cardio_4.csv,Clinical,Medium,"[""Cardiology""]","Danica is a 66 year old retired businesswoman who presents to the Emergency Department with shortness of breath and pain on inspiration. Danica’s past medical history includes lung cancer which is currently active but is being treated with chemotherapy. Apart from the chemotherapy, Danica takes salbutamol as needed and ipratropium on a daily basis as her preventer. She takes no other medications. Danica has smoked a pack of cigarettes a day since she was 20 and has cut down but has not completely quit yet. She does not drink alcohol. There is no family history of note. Danica has spent more time at home on the couch recently due to social distancing and lockdown precautions as a result of COVID-19. 


On examination, Danica’s vital signs are as follows: HR: 105 BPM, RR: 18, BP 125/80, Temp: 36.5˚C, SaO2: 97% Room Air. She also appears to have some work of breathing. 


What is the most likely finding expected on the ECG trace?","[""Peaked T Waves"", ""S waves in Lead I"", ""Sinus Tachycardia"", ""Atrial Fibrillation"", ""Inverted T waves""]",C,Sinus Tachycardia,"Danica most likely has a pulmonary embolism. The main symptoms of a pulmonary embolism are shortness of breath, chest pain and haemoptysis. Signs include tachypnoea and tachycardia. Signs and symptoms of a deep vein thrombosis are also important to look for. If patients become hemodynamically unstable, this suggests a massive pulmonary embolus requiring urgent intervention. Danica’s risk factors for a pulmonary embolism include her cancer (hypercoagulable state), smoking, previous or current DVT and sedentary behaviour. Other risk factors of note are a personal or family history of thrombophilias, pregnancy, recent surgery, recent long distance travel and the  Oral Contraceptive Pill ot hormone replacement therapy. 

The most common finding on an ECG trace in a person with a pulmonary embolism is sinus tachycardia. Classically, signs of right heart strain were looked for using the SI,QIII,TIII method: S waves in LI, Q waves in LIII and inverted T waves in L3. Whilst this does occur in moderate to severe PEs, the most common finding is still sinus tachycardia. 

Distractors:

Inverted T waves is incorrect. While this is a classic indication of right heart strain in the SI,QIII,TIII structure, it is not the most common.

S waves in Lead I is incorrect. While this is a classic indication of right heart strain in the SI,QIII,TIII structure, it is not the most common.

Atrial Fibrillation is incorrect. Atrial fibrillation is not likely to cause a pulmonary embolus. Stroke is a more common outcome of untreated atrial fibrillation.

Peaked T Waves is incorrect. While this is a classic indication of right heart strain in the SI,QIII,TIII structure, it is not the most common.

References:

https://litfl.com/pulmonary-embolism/

BMJ Best Practice: Pulmonary Embolism"
3. Cardiology_Cardio_4.csv,Preclinical,Easy,"[""Cardiology""]","A 65 year old man presents to the emergency department complaining of a tearing chest pain that radiates to the back. The pain does not improve or get worse when sitting forwards or lying down. On examination the patient has decreased radial pulses and a murmur is heard in the aortic region. The patient has a history of hypertension, inflammatory bowel disease and depression. 


What is the most likely diagnosis?","[""Pericarditis"", ""Aortic dissection"", ""AMI"", ""Pulmonary embolism"", ""Ruptured abdominal aneurysm""]",B,Aortic dissection,"Aortic dissection is a condition where a tear occurs in the aortic wall intima, allowing blood to flow into a new false channel. Patients complain of a sudden severe ripping chest pain, that can radiate to the back and/or abdomen. Clinically, patients can experience a decreased blood flow to peripheral vessels leading to a decrease in pulse strength and a difference in blood pressure on the right and left side of the body. An aortic dissection that affects the aortic valve can lead to a new diastolic murmur (aortic regurgitation). Common risk factors to be aware of are hypertension, smoking, connective tissue disorders, pre-existing aortic aneurysm and bicuspid aortic valve. 

Distractors:

AMI  is wrong. Though it is an important differential to consider and rule out it presents differently. The central chest pain is more commonly described as a central crushing/squeezing pain that can radiate to the arm and neck. Patients often feel short of breath, dizzy and experience diaphoresis. 

Pulmonary embolism is wrong. Though it's possible to get acute severe chest pain, in a PE it would be pleuritic. Additionally, the clinical signs the patient is experiencing does not match up with a PE picture. 

Pericarditis is wrong. Chest pain radiating to the back is a feature of pericarditis, however, it would more commonly present as a sharp, stabbing chest pain that's relieved leaning forwards. In the examination it’s common to hear a pericardial rub (squeaky noise), which is heard best at the left sternal edge with the patient leaning forward. 

Abdominal Aortic aneurysm is wrong. Though it can present similarly to aortic dissection with sudden onset pain, it usually features pain in the abdomen. In a ruptured AAA, hypotension would be expected, as well as worse pain when lying down. On examination one would see and feel a pulsatile abdominal mass.

References:

Uptodate: Clinical features and diagnosis of acute aortic dissection

BMJ: Aortic Dissection"
3. Cardiology_Cardio_4.csv,Clinical,Hard,"[""Cardiology""]","Mr Lee is a 53-year-old man who presents to your GP clinic for occasional light-headedness and shortness of breath. His symptoms are exacerbated on exertion. He has no chest pain or recent myocardial infarction.  Besides having hypertension for 10 years, he has no other past medical history, heart condition or drug allergy. His hypertension is well-controlled with an ACE-inhibitor. 

On examination, he is afebrile but his pulse is slow and regular at 50/min. Other vital signs are within normal range. Canon waves are visible on the neck. On auscultation, the first heart sound has a variable amplitude but there is no murmur. An ECG is performed. 
< INSERT IMAGE HERE>

What is the next most likely step of management?","[""Synchronised DC shock"", ""Urgent hospital admission for permanent pacemaker"", ""IV amiodarone infusion"", ""IM Adrenaline"", ""Conservative management and follow up in 1 month""]",B,"Urgent hospital admission for permanent pacemaker","The ECG and auscultatory findings are consistent with a diagnosis of complete heart block, also known as third-degree heart block. There is complete atrioventricular (AV) dissociation as the atriums and ventricles contract independently. There is absence of AV conduction. 

There are several causes of complete heart block, including inferior myocardial infarction, AV-nodal blocking medications (Beta blockers and calcium channel blockers) or idiopathic degeneration of the conducting system. The patient requires urgent hospitalisation with a permanent pacemaker because he is at risk of ventricular standstill and sudden cardiac death. 

Distractors:

IV amiodarone is incorrect because it is used to treat ventricular tachycardia. 

Synchronised DC shock is incorrect because it is used to treat unstable heart arrhythmias including atrial fibrillation, supraventricular tachycardia or ventricular tachycardia. 

IM adrenaline is incorrect because the medication is indicated in anaphylactic shock and cardiac arrest. 

Conservative management and follow up in 1 month is incorrect because the patient may suffer from ventricular standstill and sudden cardiac death. The patient requires urgent medical attention.

References:

Life in The Fast Lane. AV Block: 3rd degree (Complete heart block). Available from https://litfl.com/av-block-3rd-degree-complete-heart-block/ 

Davidson’s Principles and Practices of Medicine, 21st edition.


Reference: Picture taken from https://www"
3. Cardiology_Cardio_4.csv,Preclinical,Medium,"[""Cardiology""]","An 82-year-old woman is brought into hospital with dyspnea at rest   She has been increasingly short of breath on exertion over the last few days and  has a history of congestive heart failure with EF 35%, hypertension, high cholesterol, GORD and type 2 diabetes.


On examination, she has increased work of breathing. Her apex beat is displaced and her lungs have coarse crackles bilaterally. She also has pitting oedema to the knees.


She is on a variety of medications and some of these are increased to manage her acute exacerbation. Which of these medications does not convey a mortality benefit for this patient?","[""Spironolactone"", ""Perindopril"", ""Frusemide"", ""Bisoprolol"", ""Telmisartan""]",C,frusemide,
3. Cardiology_Cardio_4.csv,Clinical,Hard,"[""Cardiology""]","Alira is a 17 year-old Aboriginal girl who has come for a check-up at the GP and to possibly discuss options for contraception. She feels well in herself currently, although she mentions she has been more tired lately and sometimes gets short of breath on mild exercise. She currently takes no medications. Her past medical history includes two hospital admissions; one for appendicitis and the other for strep throat with chest and joint pain. Alira is active and eats a balanced diet. She lives at home with her immediate family and some of her extended family. 


Alira is examined and appears to have no abnormalities except for a cardiac murmur. 


What is the MOST LIKELY COMBINATION of murmur, location and conditions to be heard in Alira?



Murmur

Location

Inspiration/Expiration



Mid Diastolic 

4th Intercostal Space, Left Sternal Edge 

Inspiration



Ejection Systolic 

Second Intercostal Space, Right Sternal Border 

Expiration



Pansystolic

5th Intercostal Space, Midclavicular Line

Expiration



Mid Diastolic

5th Intercostal Space, Midclavicular Line

Expiration



Pansystolic 

4th Intercostal Space, Left Sternal Edge 

Inspiration","[""Mid Diastolic \n\n4th Intercostal Space, Left Sternal Edge \n\nInspiration"", ""Ejection Systolic \n\nSecond Intercostal Space, Right Sternal Border \n\nExpiration"", ""Pansystolic\n\n5th Intercostal Space, Midclavicular Line\n\nExpiration"", ""Mid Diastolic\n\n5th Intercostal Space, Midclavicular Line\n\nExpiration"", ""Pansystolic\n\n4th Intercostal Space, Left Sternal Edge \n\nInspiration""]",A,"Mid Diastolic 

4th Intercostal Space, Left Sternal Edge 

Inspiration","Alira’s murmur is most likely a result of Rheumatic Heart Disease. Although fairly uncommon in the western world, it still disproportionately affects the Aboriginal and Torres Strait Islander people. Alira’s “strep throat” would have actually been Rheumatic Fever in which she would have experienced Carditis, leading to damage of the valves in her heart and valvular abnormalities. The most commonly affected valve in rheumatic fever is the mitral valve. In younger patients, mitral regurgitation is commonly heard. Older patients may present with stenosis instead, especially if they had subsequent flares. 

The best location to hear the mitral valve is the 5th intercostal space in the midclavicular line. Mitral and aortic (lef heart) sounds are best heard on expiration as the pulmonary vessels constrict and push blood into the left side of the heart. 

Distractors:

Mid diastolic, 4th Intercostal Space, Left Sternal Edge on inspiration is incorrect as this would be characteristic of tricuspid stenosis. The tricuspid valve is affected in only 10% of Rheumatic Heart Disease. 

Ejection systolic, Second Intercostal Space, Right Sternal Border on expiration is incorrect because this is characteristic of an aortic stenosis. Aortic stenosis is not commonly seen in Rheumatic heart disease and Alira is likely too young to have stenotic valves as a result of RHD. 

Mid diastolic, 5th Intercostal Space, Midclavicular Line on expiration is incorrect as this would be characteristic of mitral stenosis, which although is the most common valve, is unlikely to be stenosed in a 17 year old girl. 

Pansystolic, 4th Intercostal Space, Left Sternal Edge on inspiration is incorrect as this would be characteristic of tricuspid regurgitation.  The tricuspid valve is affected in only 10% of Rheumatic Heart Disease. 

References:

Oxford Handbook of Clinical Medicine: Rheumatic Fever 

https://litfl.com/murmurs-and-valve-lesions/

https://geekymedics.com/heart-murmur-types/"
3. Cardiology_Cardio_4.csv,Clinical,Medium,"[""Cardiology""]","Harold is a 68-year-old male, who presents to ED with SOB and chest pain. Harold describes this pain as a sudden onset of a centrally crushing discomfort in his chest radiating to his left arm, felt whilst watching television on the couch. He also experienced shortness of breath as he got up and walked to his bedroom. He experienced two similar episodes of chest discomfort yesterday, while at rest and with associated dyspnea on minimal exertion. Each episode lasted about 5 minutes resolved gradually and he is currently symptom free. The chest pain did not change with movement or respiration and was not localized on palpation. Previously Harold could climb 2 flights of stairs before getting SOB with chest discomfort, but can no longer do this.



His past medical history includes hypertension, hyperlipidemia, severe osteoarthritis of the knees. He is an ex-smoker with a 20 pack-year smoking history. His father had coronary artery disease and suffered an AMI before the age of 50. In terms of medication he is currently on amlodipine and atorvastatin.



His physical exam did not reveal any murmurs or additional heart sounds. He did not appear to be diaphoretic or have any nausea. His vitals were all within normal  except he was tachycardic at 110 and BP of 145/90. 



Chest XR was normal, cardiac biomarkers were not elevated and his initial ECG was normal.  



How would you manage Harold?","[""Discharge home with nitroglycerin spray and aspirin for primary prevention"", ""Aspirin, admit and obtain serial troponin, consider serial ECG"", ""IV morphine, IV nitrates, oxygen, aspirin"", ""Discharge home with an outpatient exercise stress testing""]",B,"Aspirin, admit and obtain serial troponin, consider serial ECG","This scenario is describing Harold, who has angina pectoris (undiagnosed stable ischemic heart disease), and is currently experiencing unstable angina. His previous episodes of angina were central chest discomfort of a stable pattern, predictably precipitated by exertion, lasting up to 3 minutes and resolving with rest, indicating typical angina, but it has not been diagnosed or treated as such.

For the last two days his angina has come on at rest, is more frequent and longer in duration up to 5 minutes, which is indicative of unstable angina. The underlying pathology is usually platelet aggregation secondary to athersclerotic plaque rupture, with the thrombus dissolving and not resulting in a troponin elevation. Unstable angina can be a precursor to an AMI. 

The initial evaluation of the patient would be through the ACS pathway, and the patient would be given aspirin (unless contraindicated)  and sublingual nitrates (unless contraindicated).  Usually if the first ECG and troponin are normal, serial troponin and ECG are obtained to reliably rule out an AMI. The HEART score is a useful clinical tool that is often used in the ED in patients suspected of an ACS (with no evidence of STE) to risk stratify patients and guide their management and disposition; a serial troponin is required in conjunction to increase the sensitivity of the HEART score.

Harold would receive a HEART score of 5, making him intermediate risk and requiring admission for further monitoring to ensure there is no progression to a STEMI.  

Further management while at hospital is based on risk stratification which takes into account clinical features, nature of the chest pain, presence of ECG changes or elevated troponin levels. The GRACE score is also used in patients with known ACS to determine mortality risk and assists in risk stratification. There is evidence for invasive management with revascularization in Non-ST Elevation ACS, and patients are risk stratified to very high, high and intermediate to determine duration until invasive management and revascularization. 

Harold would be low risk for mortality and recurrent events upon stratification (not fitting into very high, high or intermediate), therefore he would eventually have outpatient (or inpatient) stress testing to assess the extent of coronary artery disease and prognosis. 

Distractors:

Discharge home with an outpatient exercise stress testing is incorrect because firstly an AMI needs to be ruled out with a serial troponin and ECG, the patient requires antiplatelet therapy as this is suspicious for a NSTEACS and they need to be monitored for progression to an AMI. Stress testing will eventually need to be done for prognostic purposes and to guide further management. This might be done prior to discharge (if there is concern about loss to follow- up) and not necessarily only as an outpatient. 

IV morphine, IV nitrates, oxygen, aspirin is incorrect because IV nitrates are given if pain relief is not adequate with sublingual nitrates. Morphine is indicated if there is severe, persistent chest pain that is not relieved otherwise (although often given simultaneously in real life). Finally oxygen is only given as needed to maintain sats above 90% and Harold has normal O2 saturation. 

Discharge home with nitroglycerin spray and aspirin for primary prevention is incorrect as the patient is experiencing ACS and requires aspirin, nitrates, admission to hospital for further  testing. If the patient were low risk for ACS  based on the HEART score, and this were stable angina/low risk chest pain they could potentially be discharged without further intervention. Furthermore, the long term management of angina would include continuing statin, a switch to perindopril, aspirin for primary prevention of ACS and 2 anti-anginal agents including a beta blockers (first line) and either a long acting nitrate or calcium channel blocker. 


References: 

ETG “Acute Coronary Syndromes” and “Stable Angina” 

UpToDate “Angina Pectoris” and “Initial evaluation and management of suspected acute coronary syndrome (myocardial infarction, unstable angina) in the emergency department”"
3. Cardiology_Cardio_4.csv,Preclinical,Easy,"[""Cardiology""]","Sam Johnson, a 55-year-old man, presents to the emergency department complaining of central chest pain. He states it came on suddenly 8 hours ago and has been constant since then. The pain does not radiate and is worse on breathing in. He also feels slightly short of breath and was frightened to see he had coughed up a small amount of blood 1 hour ago. He denies any other symptoms including sweating, nausea, weight loss, fever or a productive cough.  

His medical history includes stage 3 colorectal cancer, for which he is being treated with surgery and chemotherapy. His most recent surgery was 7 days ago, and he is due to commence chemotherapy in 2 weeks. He also has hypercholesterolemia and hypertension. His current medications include atorvastatin, perindopril and aspirin. He drinks 1-2 beers at night and smokes 10 cigarettes a day.

On examination he appears uncomfortable. He is an overweight man with a BMI of 30. He is afebrile, but tachycardic.  All other vitals are stable. Her chest is clear on auscultation, and her heart sounds are dual with no murmur. The rest of the examination is normal.

A bedside ECG is done: <INSERT PICTURE HERE>

","[""Unstable angina"", ""ST-elevation myocardial infarction (STEMI)"", ""Pneumonia"", ""Lung cancer"", ""Pulmonary embolism (PE)""]",E,Pulmonary embolism (PE),"Sam is suffering from a pulmonary embolism (PE). PE’s are usually caused by a blood thrombi which arises in the venous system in the legs before moving to the lungs. This patient presents with typical symptoms of a PE which is acute onset pleuritic chest pain associated with shortness of breath and haemoptysis. Other symptoms which can indicate a PE include a history of a unilaterally sore/swollen calf, low grade fever or syncope/circulatory collapse. Sam also has several 3 significant risk factors for a PE: an active malignancy, recent surgery and he is a current smoker. Other risk factors include long term immobility (long flight or drive), pregnancy, medications (OCP), family history or personal history of coagulopathies. Sam’s ECG shows the most common finding associated with PE’s, a sinus tachycardia. 

Distractors:

Pneumonia – Pneumonias are a common cause of chest pain. It is also frequently associated with shortness of breath, and occasionally haemoptysis as described by Sam. However, pneumonia is incorrect as it would cause a patient to be febrile and would be associated with changes on auscultation of the chest such as bronchial breathing or crackles. 

Lung Cancer – Lung cancer can present with chest pain, shortness of breath and haemoptysis. Additionally, Sam does have risk factors for lung cancer, including an active colorectal cancer (which can metastasise to the lungs) and a smoking history. However, the acute setting of this presentation and lack of constitutional symptoms (loss of weight) makes it significantly less likely. Additionally, lung cancer would not cause the sinus tachycardia this patient is experiencing.

Unstable angina – Sam does have many risk factors for ischaemic heart disease: overweight BMI, smoking history, hypertension, hypercholesterolemia and age. However, as the pain has lasted constantly for 8 hours and is associated with haemoptysis, this makes unstable angina much less likely. Additionally, the nature of the pain (pleuritic, rather than crushing and radiating to the left arm and jaw) makes unstable angina unlikely. 

STEMI - Sam does have many risk factors for ischaemic heart disease: overweight, smoking history, hypertension, hypercholesterolemia and age. However, the nature of the pain (pleuritic, rather than crushing and radiating to the left arm and jaw) and lack of ST elevation on ECG, makes STEMI incorrect. 

References:

https://www.amboss.com/us/knowledge/Pulmonary_embolism

https://litfl.com/ecg-changes-in-pulmonary-embolism/
Picture taken from: https://angiologist.com/pulmonary-embolism/"
3. Cardiology_Cardio_4.csv,Preclinical,Medium,"[""Cardiology""]","A 64 year old man, Peter, presents to his GP for his annual flu vaccination and follow up of his blood pressure which has recently been elevated. As a result, he has begun implementing lifestyle changes such as reducing his salt intake and trying to cut down on smoking. He has otherwise been working in his job as an accountant as usual, and has not noted any new symptoms since his last check up 1 week ago. This includes no shortness of breath, chest pain, lethargy and palpitations.

On examination, he is afebrile with a regular heart rate of 64 and a BMI of 32. His blood pressure is 162/110, consistent with his past two readings of 164/115 and 162/108. 

Peter is a type 2 diabetic and has hypercholesterolaemia. He takes metformin, atorvastatin, vitamin B12 supplements and glucosamine. He has no personal or family history of cardiac events. Peter has no allergies.
What management should the GP provide for Peter?","[""Enalapril (angiotensin converting enzyme inhibitor)"", ""Verapamil (calcium channel blocker)"", ""Moxonidine (anti-adrenergic)"", ""Atenolol (beta blocker)"", ""Hydrochlorothiazide (thiazide diuretic)""]",A,Enalapril (angiotensin converting enzyme inhibitor),
3. Cardiology_Cardio_4.csv,Clinical,Medium,"[""Cardiology""]","Nyikal is a 15-year-old female, who has presented to ED with a fever of 4 days. She is complaining of pain in her knees that “moved over” from the  joints in her hands. Her mother noticed a morbilliform red rash along her trunk that preceded the joint pain.


She is of Aboriginal and Torres Strait Islander background. Nyikal was sick with a sore throat 3 weeks ago, but did not seek any medical attention for it due to transport difficulties. Nyikal’s mother states Nyikal has had multiple episodes of a sore throat in the past that had resolved without needing medical treatment from a doctor. 


Nyikal appears quite ill when you meet her today. She is febrile at 38.6 degrees celsius and has a heart rate of 110. Her respiratory rate is 23 and her blood pressure is 116/85. On cardiorespiratory exam her chest is clear bilaterally with dual heart sounds, and you hear an apical holosystolic murmur accompanied by a short mid-diastolic murmur heard loudest at the apex. Examination of her throat is unremarkable. Her knees are warm to touch, erythematous and tenderness to palpation was present bilaterally


What is the likely diagnosis?","[""Infective endocarditis"", ""Septic arthritis"", ""Reactive arthritis"", ""Acute rheumatic fever""]",D,Acute rheumatic fever,"This is a case of Acute Rheumatic Fever, which can be diagnosed using the Jones Criteria (picture below). Acute Rheumatic fever is a non-suppurative complication of Group A Strep infection and can occur within  1 week but usually occurs 2-4 weeks  after infection with GAS (pharyngitis, tonsillitis, otitis media) especially when it remains untreated or undertreated. This scenario is describing  the more common form of  ARF with arthritis and  rheumatic carditis/valvulitis. Clinical manifestations described in this stem include “migratory” polyarthritis, arthralgia, rheumatic carditis clinically manifested the “Carey Coombs murmur” indicating moderate-severe mitral regurgitation due to acute mitral valvulitis.  Rheumatic carditis might progress to chronic valvular lesions (from one or recurrent episodes of ARF) leading to permanent destruction of the heart valve, at which point it is referred to as rheumatic heart disease. In RHD the mitral valve is most commonly involved with mitral regurgitation being the most common pathology.



A diagnosis of acute rheumatic fever is defined as:

Initial episode—two major, or one major plus two minor, manifestations (see Table 2.62) plus evidence of preceding S. pyogenes infection

Recurrent episode—two major, or one major plus one minor, or three minor, manifestations (see Table 2.62) plus evidence of preceding S. pyogenes infection.

Distractors:
Reactive arthritis is incorrect because there is no evidence of another infection such as the presence of gastrointestinal(e.g. Salmonella, Shigella) or urinary symptoms (chlamydia, gonnorrhea).

Infective endocarditis is incorrect because there is no evidence of chills and rigors suggesting bacteremia,  IVDU or other stigmata of infective endocarditis such as splinter hemorrhage. Usually Strep Viridians is the strep that causes  IE and this can be differentiated on antigen testing. The preceding pharyngitis, arthralgia/arthritis, valvulitis and fever fit the manifestation of ARF better. Duke’s criteria is used to diagnose IE and the stem does not satisfy the criteria for diagnosis. However, rheumatic heart disease or other structural heart disease  is a risk factor for development of  infective endocarditis.

Septic arthritis is incorrect because it doesn’t explain the rash and valvulitis; bilateral arthritis would be unlikely in septic arthritis and migratory arthralgia from the wrist to the knees would also not be explained by septic arthritis. The patient would not be able to weight-bear on the affected limb. You may also see evidence of an entry point through the skin such as a cut. 

References:

UpToDate “Acute rheumatic fever: Epidemiology and pathogenesis” and Clinical manifestations and diagnosis of rheumatic heart disease

eTG “rheumatic fever”"
3. Cardiology_Cardio_4.csv,Clinical,Medium,"[""Cardiology""]","A 70 year old male is admitted to the ward from the emergency department for monitoring of his condition.  He presented to emergency due to sudden retrosternal chest pain which radiated up his neck and to his left jaw.  An ECG on assessment showed ST segment elevation with pathological Q waves.  He was treated appropriately and admitted to the ward.  4 days later the nurse calls you in as the patients' blood pressure has suddenly dropped from 120/75 to 80/35 mmHg. He is short of breath and has developed an altered mental state.  Further examination shows an elevated jugular venous pulse, distant heart sounds and pulsus paradoxus. 

 

What is the most likely cause for this patient's condition?","[""Acute Pericarditis"", ""Ventricular Fibrillation"", ""Cardiac Tamponade"", ""Acute Pulmonary Oedema"", ""Papillary muscle rupture""]",C,Cardiac Tamponade,"Cardiac Tamponade is a condition characterised by a build-up of fluid, blood, pus or air in the pericardial space which constricts the heart. It can present with dyspnoea, atypical chest pain and occasionally abdominal pain secondary to hepatic congestion.  On examination cardiac tamponade is characterised by Becks triad, consisting of an elevated Jugular venous pulse, Hypotension and Distant heart sounds. The patient may also be tachycardic and has pulsus paradoxus (an exaggerated fall in blood pressure during inspiration >10 mmHg).  In this case, the patient has suffered from a ventricular rupture of necrotic ventricular wall, a potential complication post myocardial infarction (MI) which can occur in the days following the infarction, and this has led to a haemopericardium with tamponade. Once diagnosed, an emergency pericardiocentesis is indicated to remove the pericardial fluid. Other non-MI related causes of cardiac tamponade include trauma, cardiac surgery, pericardial effusion, pericarditis, aortic dissection or a rupture of an aneurysm. 

Distractors:

Acute Pericarditis is incorrect.  Pericarditis is characterised by chest pain which can radiate to the back, and a pericardial rub.  Dressler's pericarditis is a complication that can occur following a myocardial infarction but this is a late complication which typically occurs in the weeks following an MI.  It would be unlikely to occur a few days following MI and would not present in this manner.

Acute Pulmonary Oedema is incorrect.  It would usually present sooner as a more immediate complication of an MI.  Furthermore, it would present with other right heart failure signs such as ascites and hepatomegaly.

Ventricular Fibrillation is incorrect.  It would usually present sooner as a more immediate complication of an MI with palpitations and collapse. 

Papillary Muscle Rupture is incorrect.  Although this is a potential complication of a myocardial infarction in the days following the initial infarct, a papillary muscle rupture will cause signs and symptoms of valvular incompetence. 

References:

BMJ - ST-elevated Myocardial Infarction

dynamed.com/condition/complications-of-myocardial-infarction"
3. Cardiology_Cardio_4.csv,Clinical,Medium,"[""Cardiology""]","A 70-year-old man is brought in to the Emergency department with severe back pain which has been ongoing intermittently for 4 days but worsened over the past 12 hours. He reports three episodes of palpitation for the past year, each lasting around half an hour which usually ceases after taking Metoprolol tartrate.


He has a history of myocardial infarction five years ago, hypertension and hyperlipidaemia. He has a strong family history of ischaemic heart disease, hypertension and gout. He is a smoker of 35 pack years and drinks socially. Upon examination, an expansile pulsatile mass about 5 cm in diameter at the epigastrium was palpated and systolic bruit was audible over the mass. 


Which of the following is the most appropriate investigative step for this patient?","[""Computed tomography pulmonary angiogram (CTPA)"", ""Transabdominal Ultrasound"", ""Magnetic resonance angiography"", ""Abdominal X-ray"", ""Endoscopic ultrasound""]",B,Transabdominal Ultrasound,"This clinical scenario is suggestive of an abdominal aortic aneurysm with common presentation of back pain on the background of multiple risk factors such as male gender, hypertension, hyperlipidaemia and smoking. Transabdominal ultrasound is the most appropriate investigation in this case whereby rupture of AAA is suspected.  Ultrasonography has a high sensitivity and specificity (95% and nearly 100%, respectively) for detecting AAA when performed in a setting experienced in the use of ultrasonography.

Distractors:

Magnetic resonance angiography (MRA) is incorrect as it has limited utility in AAA. It is an alternative to conventional angiography and CT angiography, eliminating the need for ionizing radiation and iodinated contrast media, and sometimes contrast media altogether. 

Abdominal X-ray is incorrect as it is not diagnostic for AAA. It may be used for evaluation of bowel gas or free gas. 

Computed tomography pulmonary angiogram (CTPA) is incorrect as it  is a diagnostic examination to exclude pulmonary emboli.

Endoscopic ultrasound (EUS) is incorrect as it is used in the imaging of the upper GI tract and surrounding structures as well as the respiratory tract. 

References:

American Family Physicians - Abdominal Aortic Aneurysm 

RACGP - Aortic aneurysms - Screening, surveillance and referral

MRA - https://radiopaedia.org/articles/mr-angiography-2

Uptodate - Clinical features and diagnosis of abdominal aortic aneurysm

Abdominal X-ray - https://radiopaedia.org/articles/abdominal-x-ray-summary?lang=us

CTPA - https://radiopaedia.org/articles/ct-pulmonary-angiogram-technique?lang=us

Endoscopic ultrasound - https://radiopaedia.org/articles/endoscopic-ultrasound?lang=us"
